title,author,publisher,ISBN,category,date,pages,price,discount_price
Μνήμες ιστορίας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-565-4,Πολιτική & Κοινωνία,1986,216,6.00€ , 4.20€
Δύο μάσκες για ένα ρόλο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-108-Χ,Πολιτική & Κοινωνία,1988,136,6.00€ , 4.20€
Λάζαρος Ος (1769-1797). Ο γιος της επανάστασης$ ο στρατηγός της δημοκρατίας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-451-030-4,Πολιτική & Κοινωνία,2006,312,17.00€ , 11.90€
1789. H μεγάλη επανάσταση των Γάλλων,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-204-3,Πολιτική & Κοινωνία,1990,400,15.00€ , 10.50€
Μάρα-Σεν Ζιστ – Ροβεσπιέρος – Κείμενα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-151-9,Πολιτική & Κοινωνία,1989,296,13.00€ , 9.10€
Ό$τι θυμήθηκα από τη συμμετοχή μου στους αγώνεςτης γενιάς μου,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-451-026-6,Πολιτική & Κοινωνία,2006,472,15.00€ , 10.50€
Ιστορία του Βυζαντίου,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Πολιτική & Κοινωνία,1982,272,10.00€ , 7.00€
Ο ΕΛΑΣ της Αθήνας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-563-8,Πολιτική & Κοινωνία,1985,328,12.00€ , 8.40€
Από την 4η Αυγούστου ως τις μέρες μας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-084-9,Πολιτική & Κοινωνία,2009,368,14.00€ , 9.80€
Επισκόπηση Βυζαντινής Ιστορίας. Τόμος Β΄ 1204-1453,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-124-2,Πολιτική & Κοινωνία,2011,280,17.00€ , 11.90€
Το «τελευταίο ξεμπαρκάρισμα»,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-806-8,Πολιτική & Κοινωνία,1997,704,20.00€ , 14.00€
Πολιτικά κείμενα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-980-3,Πολιτική & Κοινωνία,2005,256,14.00€ , 9.80€
H αριστερή παράταξη των δασκάλων στο Μεσοπόλεμο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-823-2,Πολιτική & Κοινωνία,1998,136,8.00€ , 5.60€
Τα «πέτρινα» Πανεπιστήμια. Ο αγώναςγια τη μόρφωση στις φυλακές και εξορίες 1924-1974,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-978-1,Πολιτική & Κοινωνία,2005,544,22.00€ , 15.40€
O Εμφύλιος Πόλεμος στην Πελοπόννησο (1946-1949),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-872-6,Πολιτική & Κοινωνία,2000,624,18.00€ , 12.60€
Κάτω από τις σημαίες του λαϊκού στρατού. Έλληνες μόνιμοι αξιωματικοί στις τάξεις του ΕΛΑΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-976-5,Πολιτική & Κοινωνία,2005,584,18.00€ , 12.60€
Κείμενα της Εθνικής Αντίστασης. Τόμος 2,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-579-4,Πολιτική & Κοινωνία,1981,446,9.00€ , 6.30€
Κείμενα της Εθνικής Αντίστασης. Τόμος 1,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-578-6,Πολιτική & Κοινωνία,1981,576,9.00€ , 6.30€
Η τρίχρονη εποποιία του ΔΣΕ (1946-1949),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-830-0,Πολιτική & Κοινωνία,1998,712,25.00€ , 17.50€
CHE o ηρωικός αντάρτης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-834-3,Πολιτική & Κοινωνία,1998,72,5.00€ , 3.50€
Αρχείο της Πολιτικής Επιτροπής Εθνικής Απελευθέρωσης (Π.Ε.Ε.Α.) Πρακτικά Συνεδριάσεων,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-193-4,Πολιτική & Κοινωνία,1990,212,10.00€ , 7.00€
Στο δρόμο του καθήκοντος και της τιμής,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-883-1,Πολιτική & Κοινωνία,2001,368,16.00€ , 11.20€
Στην αγκαλιά της εργατικής τάξης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-047-4,Πολιτική & Κοινωνία,2007,144,10.00€ , 7.00€
Δρόμος μακρύς και δύσκολος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-602-2,Πολιτική & Κοινωνία,1985,192,6.00€ , 4.20€
Ανασκαλεύοντας τη χόβολη της μνήμης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-832-7,Πολιτική & Κοινωνία,1998,216,12.00€ , 8.40€
Η ενέδρα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-958-7,Πολιτική & Κοινωνία,2004,328,16.00€ , 11.20€
Το τελευταίο σιωπητήριο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-907-2,Πολιτική & Κοινωνία,2002,328,10.00€ , 7.00€
Η αρχαία δουλοκτητική δημοκρατία,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-931-5,Πολιτική & Κοινωνία,2003,80,6.00€ , 4.20€
Δεύτερος Παγκόσμιος Πόλεμος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-784-6,Πολιτική & Κοινωνία,1996,168,8.00€ , 5.60€
Έπεσαν για τη ζωή (έκδοση KE του KKE).Τόμος 7ζ,,,,"Bιβλία που διαθέτει η ""ΣE""",352,352,7.00€ , 4.90€
Ακούραστοι οδοιπόροι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-91437-0-9,Πολιτική & Κοινωνία,2000,320,13.00€ , 9.10€
Από τα Άγραφα στο Γράμμο και το Βίτσι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-451-024-Χ,Πολιτική & Κοινωνία,2006,120,10.00€ , 7.00€
Το εργατικό συνδικαλιστικό κίνημα (1918-1948),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-888-2,Πολιτική & Κοινωνία,2001,288,13.00€ , 9.10€
Η διαλεκτική του Λένιν και η μεταφυσική του θετικισμού,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-102-8,Πολιτική & Κοινωνία,2019,152,9.00€ , 6.30€
Επισκόπηση Βυζαντινής Ιστορίας. Τόμος Α΄ 324-1204,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-836-2,Πολιτική & Κοινωνία,1998,360,17.00€ , 11.90€
O αγώνας θέλει κέφι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-006-7,Πολιτική & Κοινωνία,1988,112,5.00€ , 3.50€
Οι ρίζες του ελληνικού κομμουνιστικού κινήματος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-785-1,Πολιτική & Κοινωνία,1996,504,17.00€ , 11.90€
Εισφορά στο χρονικό της Κατοχής και της Αντίστασης της Αθήνας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-561-1,Πολιτική & Κοινωνία,1986,254,12.00€ , 8.40€
Η ΕΑΜική Αντίσταση και ο ΔΣΕ στην περιοχή των Σερρών 1940-49,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-101-3,Πολιτική & Κοινωνία,2010,248,14.00€ , 9.80€
Στη Στερεά Ελλάδα με το ΔΣΕ (1945-1949),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-912-9,Πολιτική & Κοινωνία,2002,528,18.00€ , 12.60€
Άπαντα – Τόμος 13 (1930-1934),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-091-7,Πολιτική & Κοινωνία,2010,488,20.00€ , 14.00€
Πολεμικό οδοιπορικό ενός αγωνιστή,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-973-0,Πολιτική & Κοινωνία,2005,176,10.00€ , 7.00€
Το χρονικό της αντρειοσύνης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-906-4,Πολιτική & Κοινωνία,2002,384,15.00€ , 10.50€
Η εθνική υποτέλεια στα χρόνια του διχασμού,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-559-Χ,Πολιτική & Κοινωνία,1985,168,6.00€ , 4.20€
Ρήξη και ενσωμάτωση. Συμβολή στην Ιστορία του εργατικού-κομμουνιστικού κινήματος του Μεσοπολέμου (1918-1936),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-102-0,Πολιτική & Κοινωνία,Ιούλης 2010,552,18.00€ , 12.60€
Οι Έλληνες στη διαδικασία οικοδόμησης του σοσιαλισμού στην ΕΣΣΔ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-056-6,Πολιτική & Κοινωνία,2007,360,18.00€ , 12.60€
Η πρώτη πράξη της ελληνικής τραγωδίας (Μέση Ανατολή 1940-1944),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-703-7,Πολιτική & Κοινωνία,1994,384,12.00€ , 8.40€
ΓΡΑΜΜΟΣ. Στα βήματα του Δημοκρατικού Στρατού Ελλάδας (Ιστορικός – ταξιδιωτικός οδηγός),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-080-1,Πολιτική & Κοινωνία,2009,192,16.50€ , 11.55€
Ωγκίστ Ρενουάρ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-554-9,Πολιτική & Κοινωνία,1985,40,12.00€ , 8.40€
ΡΙΖΟΣΠΑΣΤΗΣ (1941-1945),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-902-1,Πολιτική & Κοινωνία,2002,366,20.00€ , 14.00€
ΝΕΑ ΓΕΝΙΑ (Σεπτέμβρης 1945 – Μάρτης 1946),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-058-0,Πολιτική & Κοινωνία,2008,344,30.00€ , 21.00€
ΝΕΑ ΓΕΝΙΑ (Νοέμβρης 1944 – Σεπτέμβρης 1945),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-052-8,Πολιτική & Κοινωνία,2007,376,30.00€ , 21.00€
Έργα Γεγονότα (Κατάλογος έκθεσης για τα 70χρονα του KKE),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-557-3,Πολιτική & Κοινωνία,1988,80,5.00€ , 3.50€
Μακρυγιάννη απομνημονεύματα (Αποσπάσματα),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Πολιτική & Κοινωνία,1992,44,20.00€ , 14.00€
Χαρακτική,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-113-6,Πολιτική & Κοινωνία,2010,120,30.00€ , 21.00€
Τ’ αγριολούλουδα του Βαρλάμου,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-074-0,Πολιτική & Κοινωνία,2008,120,30.00€ , 21.00€
SIQUEIROS.Η ζωή και το έργο του,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-087-0,Πολιτική & Κοινωνία,2009,616,25.00€ , 17.50€
Ιάννης Ξενάκης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-712-6,Πολιτική & Κοινωνία,1994,128,14.00€ , 9.80€
Μάνος Λοΐζος… η δική του ιστορία,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-792-1,Πολιτική & Κοινωνία,1997,152,10.00€ , 7.00€
Αλφαβητάριο αισθητικής για μεγάλους,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-659-6,Πολιτική & Κοινωνία,1992,280,10.00€ , 7.00€
Για το ρεαλισμό,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-205-1,Πολιτική & Κοινωνία,1990,272,10.00€ , 7.00€
Έτσι γίνανε οι άνθρωποι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Πολιτική & Κοινωνία,1988,352,10.00€ , 7.00€
Έφοδος στον ουρανό. Οι δύο επιχειρήσεις του ΔΣΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-073-3,Πολιτική & Κοινωνία,2008,208,13.00€ , 9.10€
Επίλεκτο απόσπασμα 1ης Μεραρχίας του ΔΣΕ Φλωράκη – Μπελογιάννη – Παπαγεωργίου (Αύγουστος – Σεπτέμβρης 1949),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-959-5,Πολιτική & Κοινωνία,2004,160,12.00€ , 8.40€
Ανταρτόπουλο στο ΔΣΕ (Το χαμένο ημερολόγιο),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-869-6,Πολιτική & Κοινωνία,2000,488,15.00€ , 10.50€
Αναμνήσεις από την εθνική αντίσταση στη Λακωνία,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-942-0,Πολιτική & Κοινωνία,2003,192,10.00€ , 7.00€
«Παρών». Μια ζωή στην πρώτη γραμμή. Συμβολή στην καταγραφή της ελληνικής ιστορίας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-960-9,Πολιτική & Κοινωνία,2004,360,17.00€ , 11.90€
Πρόδρομοι και πρωτεργάτες,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-590-5,Πολιτική & Κοινωνία,1987,264,6.00€ , 4.20€
Οι Σοβιετικοί μαχητές στις γραμμές της ΕΑΜικής Εθνικής Αντίστασης (ΕΛΑΣ),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-035-1,Πολιτική & Κοινωνία,2007,192,12.00€ , 8.40€
Αλέξανδρος Πούσκιν. Ο φιλέλληνας βάρδος του ’21,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-954-4,Πολιτική & Κοινωνία,2004,208,10.00€ , 7.00€
Η στρατιωτική επέμβαση των καπιταλιστικών χωρών ενάντια στη Σοβιετική Ρωσία και η Ελλάδα (1918-1920),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-849-2,Πολιτική & Κοινωνία,1999,368,15.00€ , 10.50€
Η Ρωσία και ο εθνικοαπελευθερωτικός αγώνας του ελληνικού λαού,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-875-0,Πολιτική & Κοινωνία,2000,120,7.00€ , 4.90€
Το χρονικό μιας εποποιίας. O ΔΣΕ στη Ρούμελη,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-749-5,Πολιτική & Κοινωνία,1995,276,16.00€ , 11.20€
Μια ζωή στον αγώνα. Με μετερίζιτο ελληνικό καράβι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-775-4,Πολιτική & Κοινωνία,1996,272,12.00€ , 8.40€
Αφίσες της KNE 1991-1995,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-750-9,Πολιτική & Κοινωνία,1995,24,6.00€ , 4.20€
90 χρόνια ΚΚΕ (1918-2008),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-070-2,Πολιτική & Κοινωνία,2008,352,20.00€ , 14.00€
Η Κομμουνιστική Διεθνής. 1919-1943,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-086-3,Πολιτική & Κοινωνία,2009,248,25.00€ , 17.50€
Τόποι εξορίας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-85448-1-5,Πολιτική & Κοινωνία,1994,92,24.00€ , 19.20€
Μακρόνησος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Πολιτική & Κοινωνία,1965,80,15.00€ , 10.50€
Ζωγραφική στην εξορία,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-000-8,Πολιτική & Κοινωνία,1988,62,20.00€ , 14.00€
Το δάκρυ των αγγέλων. Στην έρημο της Γυάρου,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-929-3,Πολιτική & Κοινωνία,2003,128,20.00€ , 14.00€
Παράνομες χειρόγραφες εφημερίδες από τις φυλακές και τις εξορίες,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-940-4,Πολιτική & Κοινωνία,2003,430,30.00€ , 21.00€
Μάνος Κατράκης. Στη ζωή$ τη σκηνή και την οθόνη,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-969-2,Πολιτική & Κοινωνία,2004,304,30.00€ , 21.00€
Ο Βασσαράς,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-746-0,Πολιτική & Κοινωνία,1995,200,40.00€ , 28.00€
Τι είναι λαϊκή λογοτεχνία (KME),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-078-4,Πολιτική & Κοινωνία,1988,72,5.00€ , 3.50€
Ρένα Στάμου. Μια εγκυκλοπαίδεια του ρεμπέτικου,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-077-1,Πολιτική & Κοινωνία,2009,336,15.00€ , 10.50€
Κώστας Παπαδόπουλος. Ο Παγκανίνι του μπουζουκιού,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-034-4,Πολιτική & Κοινωνία,2007,280,15.00€ , 10.50€
Ο Θόδωρος Δερβενιώτης και το μετεμφυλιακό τραγούδι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-922-6,Πολιτική & Κοινωνία,2003,344,15.00€ , 10.50€
Ο Μάρκος όπως τον γνώρισα. Ο Βαμβακάρης από το Α ως το Ω,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-007-Χ,Πολιτική & Κοινωνία,2006,360,15.00€ , 10.50€
Το φαινόμενο Τσιτσάνης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-885-8,Πολιτική & Κοινωνία,2001,264,14.00€ , 9.80€
Ρεμπέτικο και πολιτική,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-667-4,Πολιτική & Κοινωνία,1993,296,13.00€ , 9.10€
Ο ακρίτας που έγινε ρεμπέτης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-843-2,Πολιτική & Κοινωνία,1999,232,13.00€ , 9.10€
Από το Βυζάντιο στον Μάρκο Βαμβακάρη,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-786-Χ,Πολιτική & Κοινωνία,1996,288,13.00€ , 9.10€
Ο κόσμος του παιδιού. Βιβλίο τρίτο. Εφηβεία,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-545-3,Πολιτική & Κοινωνία,1989,434,15.00€ , 10.50€
O κόσμος του παιδιού. Βιβλίο δεύτερο. Σχολική ηλικία,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-173-8,Πολιτική & Κοινωνία,1989,406,15.00€ , 10.50€
Η σοβιετική ψυχολογία για την ανάπτυξη του παιδιού,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-927-7,Πολιτική & Κοινωνία,2003,224,12.00€ , 8.40€
Για μια άλλη προσέγγιση της παιδικής επιθετικότητας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-913-7,Πολιτική & Κοινωνία,2002,176,10.00€ , 7.00€
ΠΕΡΙΒΑΛΛΟNTIKH KΡΙΣΗ. Θέματα θεωρίας$ μεθοδολογίας και ειδικών προσεγγίσεων,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-695-2,Πολιτική & Κοινωνία,1994,496,25.00€ , 20.00€
Κοινωνιολογία της υπανάπτυξης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-778-9,Πολιτική & Κοινωνία,1996,264,14.00€ , 9.80€
Με το μυαλό και το κομπιούτερ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-131-4,Πολιτική & Κοινωνία,1989,224,6.00€ , 4.20€
Το φιάσκο της μελλοντολογίας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-544-1,Πολιτική & Κοινωνία,1987,280,7.00€ , 4.90€
Άνθρωπος$ αυτός ο γίγας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-008-5,Πολιτική & Κοινωνία,2006,280,14.00€ , 9.80€
Ιστορία της οικολογίας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-247-7,Πολιτική & Κοινωνία,1990,300,14.00€ , 11.20€
Συζήτηση για θέματα πολιτικής οικονομίας στα τέλη της πρώτης δεκαετίας της σοσιαλιστικής οικοδόμησης στην ΕΣΣΔ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-451-005-3,Πολιτική & Κοινωνία,2005,528,20.00€ , 14.00€
