title,author,publisher,ISBN,category,date,pages,price,discount_price
Το αναπάντεχο ταξίδι μιας νιφάδας,ΛΟΥΝΤΖΗ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-475-5,Παιδική & Νεανική Βιβλιοθήκη,Δεκέμβρης 2023,104,15.00€ , 12.00€
ΔΟΚΙΜΙΟ ΙΣΤΟΡΙΑΣ ΤΟΥ ΚΚΕ. 1967-1974 (Γ2 τόμος),ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-474-8,Πολιτική & Κοινωνία,Νοέμβρης 2023,976,30.00€ , 24.00€
Πολυτεχνείο Νοέμβρης 1973. Έμπνευση$ γνώση και στήριγμα για τους λαϊκούς ξεσηκωμούς του μέλλοντος,ΚΕΝΤΡΙΚΗ ΕΠΙΤΡΟΠΗ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-473-1,Πολιτική & Κοινωνία,Νοέμβρης 2023,200,11.00€ , 8.80€
Aποτελέσματα της άμεσης διαδικασίας παραγωγής. (Το VI ανέκδοτο κεφάλαιο του 1ου τόµου «Του Κεφαλαίου»),ΜΑΡΞ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-472-4,Μαρξ - Ένγκελς - Λένιν,Οκτώβρης 2023,296,15.00€ , 12.00€
Tο κόκκινο και το γκρίζο. Φτώχεια και πολιτική στη Θεσσαλονίκη του Μεσοπολέμου,ΤΖΙΑΡΑΣ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-471-7,Πολιτική & Κοινωνία,Οκτώβρης 2023,552,23.00€ , 18.40€
Εις μνήμην. Νίκος Καραντηνός,ΝΙΚΟΛΑΪΔΟΥ Ε.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-470-0,Πολιτική & Κοινωνία,Οκτώβρης 2023,128,9.00€ , 7.20€
Αλήθειες & ψέματα για τον καπιταλισμό. 2. Για το κράτος και τη δημοκρατία,ΙΔΕΟΛΟΓΙΚΗ ΕΠΙΤΡΟΠΗ ΤΟΥ ΚΣ ΤΗΣ ΚΝΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-467-0,Πολιτική & Κοινωνία,Σεπτέμβρης 2023,152,11.00€ , 8.80€
Τα Κυριακάτικα. Σελίδες μέσα στο χρόνο. Δημοσιογραφικά κείμενα μιας πενταετίας,ΛΑΔΗΣ Φ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-465-6,Πολιτική & Κοινωνία,Σεπτέμβρης 2023,224,13.00€ , 10.40€
Για την ταξική πάλη στην Ουκρανία. Συλλογή κειμένων,ΛΕΝΙΝ ΒΛΑΝΤΙΜΙΡ ΙΛΙΤΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-466-3,Πολιτική & Κοινωνία,Σεπτέμβρης 2023,472,18.00€ , 13.00€
Διαμάντια στην υπηρεσία της επανάστασης,ΣΕΜΙΟΝΟΦ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-463-2,Ξένη Λογοτεχνία,Αύγουστος 2023,464,16.00€ , 12.80€
ΜΠΛΟΥΖ ΣΤΟΝ ΑΥΤΟΚΙΝΗΤΟΔΡΟΜΟ ΤΗΣ ΜΟΝΑΞΙΑΣ,ΚΑΤΣΑΜΑΚΗ Δ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-462-5,Ελληνική Λογοτεχνία,Αύγουστος 2023,384,18.00€ , 14.40€
Προβλήματα αισθητικής,ΓΕΓΚΟΡΟΦ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-464-9,Πολιτική & Κοινωνία,Ιούλης 2023,472,20.00€ , 16.00€
Παπα-Ξενάκης. Ο ιερέας που εκτελέστηκε δυο φορές,ΑΜΠΑΖΗΣ Η. ΓΙΩΡΓΗΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-461-8,Πολιτική & Κοινωνία,Ιούλης 2023,360,18.00€ , 14.40€
Που χάθηκε ο γάτος;,ΔΟΥΝΙΑΣ ΣΤΡ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-460-1,Παιδική & Νεανική Βιβλιοθήκη,Ιούνης 2023,44,15.00€ , 12.00€
Κόκκινο και μοβ σε λευκό καμβά,ΣΤΑΜΑΤΟΠΟΥΛΟΣ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-459-5,Ελληνική Λογοτεχνία,Ιούνιος 2023,160,11.00€ , 8.80€
Οι θέσεις του ΚΚΕ για τις σιδηροδρομικές μεταφορές απέναντι στην εγκληματική πολιτική «απελευθέρωσης» της ΕΕ.  Σιδηρόδρομος σύγχρονος – ασφαλής – φτηνός$ απαλλαγμένος από τις ματωμένες «ράγες» του κέρδους,ΚΕΝΤΡΙΚΗ ΕΠΙΤΡΟΠΗ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-458-8,Πολιτική & Κοινωνία,Ιούνης 2023,80,6.00€ , 4.80€
Βαρούμ? γιατί; Μια Ελληνίδα στο Άουσβιτς,ΣΤΑΜΑΤΙΟΥ Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-457-1,Πολιτική & Κοινωνία,Μάης 2023,192,12.00€ , 9.60€
Ποιήματα της νιότης και της ωριμότητας,ΑΛΕΙΦΕΡΟΠΟΥΛΟΥ - ΧΑΛΒΑΤΖΗ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-456-4,Ελληνική Λογοτεχνία,Μάης 2023,136,10.00€ , 8.00€
Παπουτσωμένοι δράκοι,ΚΙΛΙΜΠΑ ΕΛ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-455-7,Παιδική & Νεανική Βιβλιοθήκη,Απρίλης 2023,48,17.00€ , 13.60€
Τα καπνά (Τόμος Α΄ και Β΄),ΝΤΙΜΟΦ ΝΤ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-452-6,Ξένη Λογοτεχνία,Απρίλης 2023,Τόμος Α: 696$ Τόμος Β: 528,30.00€ , 24.00€
Σοβιετικοί ιστορικοί για την Αρχαία Ελλάδα. Οικονομία – κοινωνία – πολιτική,ΑΚΑΔΗΜΙΑ ΕΠΙΣΤΗΜΩΝ ΕΣΣΔ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-451-9,Πολιτική & Κοινωνία,Μάρτης 2023,392,23.00€ , 18.40€
Αριστερόχειρες,ΜΑΪΣΤΡΑΛΗ Ν.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-449-6,Ελληνική Λογοτεχνία,Μάρτης 2023,104,8.00€ , 6.40€
Η Ελληνική Επανάσταση του 1821 για παιδιά και νέους,ΔΙΑΤΜΗΜΑΤΙΚΗ ΕΠΙΤΡΟΠΗ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ ΓΙΑ ΤΙΣ ΜΙΚΡΟΤΕΡΕΣ ΗΛΙΚΙΕΣ ΤΗΣ ΝΕΟΛΑΙΑΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-450-2,Παιδική & Νεανική Βιβλιοθήκη,Μάρτης 2023,48,5.50€ , 4.40€
Ζητήματα ψυχικής υγείας. Σύγχρονες προσεγγίσεις-απαντήσεις στα αδιέξοδα που δημιουργεί ένα σύστημα που σαπίζει,ΤΜΗΜΑ ΥΓΕΙΑΣ-ΠΡΟΝΟΙΑΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-448-9,Πολιτική & Κοινωνία,Φλεβάρης 2023,312,13.00€ , 10.40€
Ανιχνεύοντας το ρεμπέτικο,ΛΟΥΚΑΣ ΣΤ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-447-2,Πολιτική & Κοινωνία,Φλεβάρης 2023,440,18.00€ , 14.40€
O κόσμος της Αναγέννησης. Το προοίμιο του καπιταλισμού στην Ευρώπη,ΜΑΚΑΪ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-446-5,Πολιτική & Κοινωνία,Φλεβάρης 2023,200,14.00€ , 11.20€
Για καινούργια ακρογιάλια (Μέρος πρώτο & δεύτερο),ΛΑΤΣΙΣ Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-443-4,Ξένη Λογοτεχνία,Γενάρης 2023,Τόμος Α: 496$ Τόμος Β: 424,22.00€ , 17.60€
Δικτατορία του κεφαλαίου: Το αληθινό πρόσωπο του σημερινού «επιτελικού κράτους δικαίου»,ΤΜΗΜΑ ΔΙΚΑΙΟΣΥΝΗΣ ΚΑΙ ΛΑΪΚΩΝ ΕΛΕΥΘΕΡΙΩΝ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-442-7,Πολιτική & Κοινωνία,Δεκέμβρης 2022,96,6.00€ , 4.80€
Αποδελτίωση ΙΙ,ΔΙΓΕΝΗ Σ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-441-0,Πολιτική & Κοινωνία,Δεκέμβρης 2022,400,17.00€ , 13.60€
Το ερωτευμένο σύννεφο. Θεατρική διασκευή του ομώνυμου παραμυθιού του ΝΑΖΙΜ ΧΙΚΜΕΤ,ΖΑΦΕΙΡΙΟΥ ΕΛ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-440-3,Ελληνική Λογοτεχνία,Δεκέμβριος 2022,56,6.00€ , 4.80€
Θα ήθελα να μη φοβάμαι!,ΚΑΜΑΡΑΤΟΥ - ΓΙΑΛΛΟΥΣΗ ΕΙΡ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-439-7,Παιδική & Νεανική Βιβλιοθήκη,Νοέμβρης 2022,40,12.00€ , 9.60€
Οι άνθρωποι της σιωπής,ΡΟΝΤΡΙΓΚΕΣ A.Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-438-0,Ξένη Λογοτεχνία,Νοέμβρης 2022,168,10.00€ , 8.00€
Ένα κομμάτι ουρανός,ΡΑΒΑΝΗΣ - ΡΕΝΤΗΣ Δ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-428-1,Ελληνική Λογοτεχνία,Οκτώβρης 2022,248,10.00€ , 8.00€
Η ποντικότρυπα,ΚΑΣΣΕΛΟΥΡΗΣ Θ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-427-4,Ελληνική Λογοτεχνία,Οκτώβρης 2022,688,20.00€ , 16.00€
Τα τραγούδια του νόμου και της τάξης,ΛΑΔΗΣ Φ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-426-7,Ελληνική Λογοτεχνία,Οκτώβρης 2022,64,11.00€ , 8.80€
Αλήθειες & ψέματα για τον καπιταλισμό. 1. Για τον ιμπεριαλιστικό πόλεμο,ΙΔΕΟΛΟΓΙΚΗ ΕΠΙΤΡΟΠΗ ΤΟΥ ΚΣ ΤΗΣ ΚΝΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-425-0,Πολιτική & Κοινωνία,Σεπτέμβρης 2022,128,9.00€ , 7.20€
Γυρισμός (Δίχως χαρά),ΜΠΑΡΜΠΟΥΤΗΣ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-423-6,Ελληνική Λογοτεχνία,Σεπτέμβρης 2022,568,17.00€ , 13.60€
Διεθνής Κομμουνιστική Επιθεώρηση-τεύχος 12,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,2241-0201,Πολιτική & Κοινωνία,Σεπτέμβρης 2022,152,5.00€ , 3.50€
1922-2022. Ανακαλύπτοντας τα ίχνη ενός ξεριζωμού,ΔΙΑΤΜΗΜΑΤΙΚΗ ΕΠΙΤΡΟΠΗ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ ΓΙΑ ΤΙΣ ΜΙΚΡΟΤΕΡΕΣ ΗΛΙΚΙΕΣ ΤΗΣ ΝΕΟΛΑΙΑΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-422-9,Παιδική & Νεανική Βιβλιοθήκη,Αύγουστος 2022,88,11.00€ , 8.80€
Σκέψεις και προβληματισμοί για τις κατευθύνσεις διδασκαλίας και τα προγράμματα σπουδών στο σχολείο,ΤΜΗΜΑ ΠΑΙΔΕΙΑΣ & ΕΡΕΥΝΑΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-420-5,Πολιτική & Κοινωνία,Αύγουστος 2022,280,10.00€ , 8.00€
Trio Lumpen – Η Φράουλα,ΤΣΑΓΚΑΡΑΚΗΣ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-421-2,Ελληνική Λογοτεχνία,Αύγουστος 2022,104,8.00€ , 6.40€
Ίχνη στη στάχτη,ΒΑΛΣΑΜΗΣ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-419-9,Ελληνική Λογοτεχνία,Ιούλιος 2022,160,15.00€ , 12.00€
Το ΤΑΣΣ εξουσιοδοτείται να δηλώσει…,ΣΕΜΙΟΝΟΦ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-418-2,Ξένη Λογοτεχνία,Ιούλιος 2022,520,11.00€ , 8.80€
Αστική Δημοκρατία. Εγχειρίδιο επαναστατικής χρήσης,ΡΟΥΣΗΣ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-416-8,Πολιτική & Κοινωνία,Ιούλιος 2022,184,17.00€ , 13.60€
70 χρόνια από την ένταξη της Ελλάδας στο ΝΑΤΟ. Η πάλη του ΚΚΕ για την αποδέσμευση$ τον απεγκλωβισμό της χώρας από τους ιμπεριαλιστικούς σχεδιασμούς,ΚΕΝΤΡΙΚΗ ΕΠΙΤΡΟΠΗ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-417-5,Πολιτική & Κοινωνία,Ιούνιος 2022,136,6.00€ , 4.80€
Επιστήμη και Θρησκεία,ΑΚΑΔΗΜΙΑ ΕΠΙΣΤΗΜΩΝ ΕΣΣΔ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-415-1,Πολιτική & Κοινωνία,Ιούνιος 2022,584,22.00€ , 19.80€
Συνέντευξη με τον Μαρξ. Η Παρισινή Κομμούνα,ΖΑΦΕΙΡΙΟΥ ΕΛ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-413-7,Ελληνική Λογοτεχνία,Μάιος 2022,48,4.00€ , 3.00€
ΠΑΝΔΗΜΙΑ COVID-19: Ο Καπιταλισμός στη Δύση του. Επιστημονικές$ ιδεολογικές και πολιτικές πλευρές της αντιπαράθεσης με ένα σύστημα που σκοτώνει,ΤΜΗΜΑ ΥΓΕΙΑΣ-ΠΡΟΝΟΙΑΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-412-0,Πολιτική & Κοινωνία,Μάιος 2022,288,12.00€ , 9.60€
Ανάφη. Ένας Γολγοθάς της Λευτεριάς,ΤΖΑΜΑΛΟΥΚΑΣ Ν.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-411-3,Πολιτική & Κοινωνία,Μάιος 2022,176,10.00€ , 8.00€
30 χρόνια της Ευρωπαϊκής Ένωσης των μονοπωλίων$ διαρκούς επίθεσης ενάντια στα εργατικά-λαϊκά δικαιώματα. Η απάντηση του ΚΚΕ,ΚΕΝΤΡΙΚΗ ΕΠΙΤΡΟΠΗ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-410-6,Πολιτική & Κοινωνία,Μάιος 2022,120,5.00€ , 3.50€
1922. Ιμπεριαλιστική Εκστρατεία και Μικρασιατική Καταστροφή,ΤΜΗΜΑ ΙΣΤΟΡΙΑΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-409-0,Πολιτική & Κοινωνία,Απρίλιος 2022,400,22.00€ , 17.60€
Τσιμέντο,ΓΚΛΑΝΤΚΟΦ Φ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-408-3,Ξένη Λογοτεχνία,Απρίλιος 2022,448,20.00€ , 16.00€
ΠΟΛΙΤΙΚΗ ΠΡΟΣΤΑΣΙΑ: Από Ποιον και για Ποιον. Οι θέσεις του ΚΚΕ στον αντίποδα της στρατηγικής του Κεφαλαίου,ΤΜΗΜΑ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-406-9,Πολιτική & Κοινωνία,Μάρτιος 2022,96,5.00€,
Μια δίκη κομμουνιστών στις ΗΠΑ,ΡΟΥΘΕΝΜΠΕΡΓΚ ΤΣ. Ε.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-407-6,Πολιτική & Κοινωνία,Μάρτιος 2022,168,11.00€ , 5.50€
ΗΛΙΑΣ ΦΕΡΤΗΣ. Ζωγραφική. Κατοχή & Αντίσταση,ΙΣΤΟΡΙΚΟ ΑΡΧΕΙΟ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-405-2,Πολιτική & Κοινωνία,Μάρτιος 2022,144,16.00€ , 12.80€
Η τρύπια αρβύλα,ΤΡΙΑΝΤΑΦΥΛΛΟΥ ΕΛ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-403-8,Παιδική & Νεανική Βιβλιοθήκη,Φεβρουάριος 2022,80,15.00€ , 12.00€
Άπαντα – τόμος 01 (1901-1907),ΣΤΑΛΙΝ Ι. Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-404-5,Πολιτική & Κοινωνία,Φεβρουάριος 2022,496,20.00€ , 16.00€
Ένα δέντρο στην καρδιά της Καμπούλ,ΠΡΟΧΑΝΟΦ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-402-1,Ξένη Λογοτεχνία,Ιανουάριος 2022,408,16.00€ , 12.80€
Το Πανεπιστήμιο που έχουμε ανάγκη. Η πρόταση του ΚΚΕ,ΚΕΝΤΡΙΚΗ ΕΠΙΤΡΟΠΗ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-401-4,Πολιτική & Κοινωνία,Ιανουάριος 2022,56,5.00€ , 3.00€
Τα δέντρα που ρίζωσαν στο μέλλον,ΒΑΛΑΒΑΝΗΣ ΘΟΔΩΡΗΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-371-0,Ελληνική Λογοτεχνία,Ιανουάριος 2022,120,8.00€ , 6.40€
Μια εποχή. Μνήμες… και σκέψεις σκόρπιες με τον Θόδωρο Αγγελόπουλο,ΧΑΡΩΝΙΤΗΣ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-399-4,Πολιτική & Κοινωνία,Δεκέμβριος 2021,380,20.00€ , 16.00€
Ο θησαυρός του παππού,ΔΟΥΝΙΑΣ ΣΤΡ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-400-7,Παιδική & Νεανική Βιβλιοθήκη,Δεκέμβριος 2021,104,10.00€ , 8.00€
Η λογοτεχνία τον καιρό της Παρισινής Κομμούνας,ΤΜΗΜΑ ΠΟΛΙΤΙΣΜΟΥ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-397-0,Πολιτική & Κοινωνία,Νοέμβριος 2021,216,18.00€ , 14.40€
ΚΟΜΜΟΥΝΙΣΤΙΚΗ ΕΠΙΘΕΩΡΗΣΙΣ,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-398-7,Πολιτική & Κοινωνία,Νοέμβριος 2021,32,4.00€,
Με χαλασμένο μπούσουλα δε φτάνεις στην Ιθάκη,ΑΡΓΥΡΑΚΗΣ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-396-3,Ελληνική Λογοτεχνία,Νοέμβριος 2021,296,15.00€ , 12.00€
FARINDOLA Το γράμμα που δεν έφτασε ποτέ,ΒΑΡΕΛΑΣ Τ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-395-6,Πολιτική & Κοινωνία,Νοέμβριος 2021,144,15.00€ , 12.00€
Άπαντα – τόμος 02 (1907-1913),ΣΤΑΛΙΝ Ι. Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-394-9,Πολιτική & Κοινωνία,Οκτώβριος 2021,480,20.00€ , 16.00€
Ματωμένη πορεία,ΝΤΑΟΥΛΑΣ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-392-5,Ελληνική Λογοτεχνία,Οκτώβριος 2021,240,13.00€ , 10.40€
Ο ρεαλισμός των Sous,ΒΑΛΣΑΜΗΣ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-393-2,Ελληνική Λογοτεχνία,Οκτώβριος 2021,144,10.00€ , 8.00€
Οι θέσεις του ΚΚΕ για την προστασία του περιβάλλοντος στον αντίποδα της πολιτικής του «Πράσινου New Deal»,ΤΜΗΜΑ ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-389-5,Πολιτική & Κοινωνία,Σεπτέμβριος 2021,104,4.00€,
Τα Κόκκινα Tετράδια της Κομμούνας. Oι Σημειώσεις μου,ΒΙΓΙΟΜ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-390-1,Πολιτική & Κοινωνία,Σεπτέμβριος 2021,384,17.00€ , 13.60€
Αποδελτίωση,ΔΙΓΕΝΗ Σ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-387-1,Πολιτική & Κοινωνία,Σεπτέμβριος 2021,464,17.00€ , 13.60€
Αφγανιστάν. Η λαϊκή επανάσταση – E-BOOK (pdf),ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-391-8,Πολιτική & Κοινωνία,Σεπτέμβριος 2021,,2.50€,
Η ΣΥΝΤΑΓΜΑΤΙΚΗ ΕΚΦΡΑΣΗ ΤΗΣ ΔΙΚΤΑΤΟΡΙΑΣ ΤΟΥ ΚΕΦΑΛΑΙΟΥ. Σειρά: Αστικό και Σοσιαλιστικό Δίκαιο,ΙΔΕΟΛΟΓΙΚΗ ΕΠΙΤΡΟΠΗ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-388-8,Πολιτική & Κοινωνία,Αύγουστος 2021,216,11.00€ , 8.80€
Η επαναστατική γελοιογραφία στην Παρισινή Κομμούνα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-384-0,Πολιτική & Κοινωνία,Ιούλιος 2021,208,18.00€ , 14.40€
Εξομολογήσεις ενός μοναχού,ΓΟΔΟΪ Π.Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-135-8,Ξένη Λογοτεχνία,2012,224,10.00€ , 8.00€
Το μεγάλο γέρικο σπίτι,ΠΟΥΪΓΚ Χ. ΣΟΛΕΡ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-359-7,Ξένη Λογοτεχνία,1987,112,5.00€ , 4.00€
Βιογραφία ενός δραπέτη σκλάβου,ΜΠΑΡΝΕΤ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-271-1,Ξένη Λογοτεχνία,1991,224,12.00€ , 9.60€
Μαϊάμι και πάλι,ΜΕΣΑ ΛΕΟΝΕΛΟ ΑΒΕΓΙΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-092-4,Ξένη Λογοτεχνία,2010,224,10.00€ , 8.00€
Η τελευταία επιστροφή,ΚΡΟΥΖ Χ. Κ. ΡΟΔΡΙΓΕΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-860-2,Ξένη Λογοτεχνία,1999,232,12.00€ , 9.60€
Όταν το αίμα γίνεται φωτιά,ΚΟΦΙΝΙΟ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-343-0,Ξένη Λογοτεχνία,1988,214,7.00€ , 5.60€
Η τελευταία γυναίκα και η επόμενη μάχη,ΚΟΦΙΝΙΟ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-342-2,Ξένη Λογοτεχνία,1988,248,7.00€ , 5.60€
Καπνισμένος ουρανός,ΚΟΤΖΙΑΣ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-386-4,Ελληνική Λογοτεχνία,Ιούλιος 2021,392,12.00€ , 9.60€
Πέντε ιτιές,ΚΑΤΣΑΜΑΚΗ Δ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-385-7,Ελληνική Λογοτεχνία,Αύγουστος 2021,648,18.00€ , 14.40€
«Go back!».  Ο Δεκέμβρης του 1944 στη Μυτιλήνη,ΙΔΕΟΛΟΓΙΚΗ ΕΠΙΤΡΟΠΗ ΤΟΥ ΚΣ ΤΗΣ ΚΝΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-383-3,Πολιτική & Κοινωνία,Ιούλιος 2021,80,3.00€,
Ολόχρυσο φαράγγι,ΛΟΝΤΟΝ ΤΖ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-742-6,Ξένη Λογοτεχνία,Ιούνιος 2021,312,14.00€ , 11.20€
ΔΟΚΙΜΙΟ ΙΣΤΟΡΙΑΣ ΤΟΥ ΚΚΕ. 1949-1967 (Γ1 τόμος),ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-382-6,Πολιτική & Κοινωνία,Ιούνιος 2021,696,25.00€ , 20.00€
